Código,Descripción
48101507,Hornos de conveccion de uso comercial
48101509,Freidoras para uso comercial
48101510,Calentadores de comida de uso comercial y accesorios
48101511,Planchas de uso comercial
48101512,Parrillas para uso comercial
48101517,Hornos de uso comercial
48101521,Cocinas comerciales e industriales y accesorios
48101524,Ollas de cocer a bano maria de uso comercial
48101529,Ollas a presion o sartenes de presion
48101530,Ollas de uso comercial
48101601,Batidoras de uso comercial
48101602,Abrelatas electricas de uso comercial
48101604,Molinillos de cafe de uso comercial
48101605,Molinillos de alimentos de uso comercial
48101607,Licuadoras de uso comercial
48101609,Maquinas
48101610,Peladoras de uso comercial
48101611,Balanzas de uso comercial
48101613,Maquinas para amasar de uso comercial
48101614,Bolsas o bandejas de uso comercial para fabricar hielo
48101616,Rebanadoras de alimentos de uso comercial
48101617,Palas para uso comercial
48101702,Dispensador de bebidas no carbonicas
48101714,Dispensadores de agua 
48101804,Tazas para medir de uso comercial
48101805,Boles de uso comercial para batir
48101807,Moldes para pizza de uso comercial
48101811,Rodillos de amasar de uso comercial
48101812,Coladores de uso comercial
48101815,Cucharones y espumaderas de uso doméstico
48101902,Platos y cubiertos de servicio
48101903,Vasos de servicio
48101905,Tazas para servicio de mesa
48101906,Cestas para servir
48101909,Cafeteras o teteras de servicio
48101912,Dispensadores de condimentos
48101916,Dispensadoras de servilletas del servicio de alimento
48102101,Mostradores
48102102,Mostradores en caliente
48111301,Distribuidoras automaticas de billetes y tickets
48111401,Cajeros automaticos (ATM)
49101602,Recuerdos o souvenirs
49101609,Ornamentos y decoraciones
49101701,Medallas
49101702,Trofeos
49101704,Placas
49121502,Colchones de espuma
49121503,Tiendas de campana
49121504,Sacos de dormir
49121507,Colchones de aire
49121508,Mosquiteras
49121509,Camping 
49121602,Mesas de camping
49121603,Catres desmontables
49141504,Instrumentos o accesorios para buceo
49141505,Mascaras
49141507,Trajes Acuaticos
49161504,Balones de rugby
49161505,Balones de futbol
49161513,Palos de hockey sobre hierba
49161526,Material de entrenamientodeportivo
49161603,Pelotas de baloncesto
49161604,Pelotas de tenis
49161607,Raquetas de tenis
49161608,Pelotas de voleibol y handball
49161701,Jabalinas
49161702,Barras de salto
49161703,Discos
49161705,Pertigas
49161706,Vallas
49171501,Barras de equilibrio para gimnasia
49171503,Equipos gimnasticos para saltos
49171504,Trampolines gimnasticos
49181501,Mesas de billar
49181507,Mesas de tenis y/o ping pong
49181509,Pelotas de ping-pong
49201503,Bicicletas estaticas
49201512,Cuerdas para saltar
49201514,Pelotas de ejercicio
49201515,Equipo de step aerobic
49201601,Pesas
49201602,Barras con pesas
49201603,Maquinas de resistencia para extremidades inferiores
49201604,Bancos soportes de pesas
49201605,Maquinas de resistencia para extremidades superiores
49201606,Pesas de entrenamiento
49201611,Maquinas de ejercicios multiples
49211801,Equipo de paracaidas y accesorios
49211802,Equipo de aro o hula-hoop
49211803,Equipo de orientacion
49211805,Cuerdas
49221501,Marcadores deportivos
49221502,Equipamiento deportivo
49221504,Cascos deportivos protectores
49221505,Redes o mallas deportivas
49221506,Colchonetas o almohadillas deportivas
49221508,Aros para canastas
49221510,Ropas y accesorios deportivos
49241501,Columpios de parques infantiles
49241502,Aparatos para parques infantiles
49241504,Toboganes para parques infantiles
49241505,Subibajas para parques infantiles
49241507,Cajas de arena para parques infantiles
49241705,Equipos y suministros de limpieza para piscina
50101538,Verduras frescas
50101539,Verduras en conserva o en lata
50101542,Harina vegetal
50101634,Fruta fresca y residuos frutales
50101716,Semillas o frutos secos 
50111510,Carne de ave fresca
50112001,Carnes vacunas frescas o procesadas 
50112002,Carnes porcinas frescas o procesadas
50112003,Carnes varias frescas o procesadas 
50121538,Pescado procesado
50121539,Pescado fresco
50131606,Huevos frescos
50131701,Productos de mantequilla o leche frescos no procesados
50131702,Productos de mantequilla o leche en conserva
50131801,Queso natural
50131802,Queso procesado
50151513,Aceites de plantas y verduras comestibles
50151514,Grasas de plantas y verduras comestibles
50151604,Aceites comestibles de animal
50151605,Grasas comestibles de animal
50161509,Productos de edulcorantes o azucares naturales
50161511,Chocolate y Dulces varios
50161815,Golosinas
50171549,Hierbas secas
50171550,Especias o extractos
50171551,Sal de cocina o de mesa
50171552,Mezcla de condimentos
50171707,Vinagres
50171830,Salsas para pringar o condimentos o para untar o marinar
50171831,Salsa para cocinar
50171832,Alino de ensaladas o para mojar
50171833,Pate
50171903,Aceitunas
50171904,Salsas picantes
50181709,Suministros para hacer al horno
50181901,Panificados
50181903,Galletas simples
50181904,Panes secos o cascara de pan
50181905,Panificados dulces
50181909,Galletitas
50182001,Tartas o empanadas o pastas frescos
50192109,Curruscantes o patatas fritas 
50192110,Nueces o frutos secos
50192301,Postres preparados
50192302,Decoraciones de postres
50192303,Polos o helado o postres helados o yogures helados
50192401,Mermeladas o gelatinas o conservas de fruta
50192403,Miel
50192501,Sandwiches y panecillos con relleno frescos
50192603,Patatas preparadas y arroz y pasta y relleno estable sin refrigerar
50192703,Alimentos combinados estable sin refrigerar
50192901,Pasta o tallarines natural fresco
50192902,Pasta o tallarines natural 
50193001,Comida para bebes
50193203,Ensaladas preparadas en conserva
50201706,Cafe
50201710,Te
50201711,Te Instantaneo
50201712,Bebidas de yerba mate
50202206,Alcohol o Licores
50202301,Agua
50202302,Hielo
50202305,Zumo Natural
50202306,Refrescos
50202310,Agua mineral
50221001,Granos de Legumbres
50221101,Granos de Cereales
50221102,Harina de Cereales
50221201,Cereales listo para comer o preparados
51101503,Cloranfenicol
51101504,Clindamicina
51101507,Penicilina
51101508,Antibioticos varios
51101509,Tetraciclina
51101510,Oxitetraciclina
51101511,Amoxicilina
51101513,Neomicina
51101516,Gramicidina
51101518,Ofloxacina
51101522,Claritromicina
51101524,Bacitracina-cinc
51101526,Polimixina
51101527,Colistimetato sodico
51101528,Tirotricina
51101530,Trimetroprim
51101532,Teicoplanina
51101533,Rifamicina
51101536,Moxifloxacina
51101538,Levofloxacina
51101542,Ciprofloxacina
51101546,Norfloxacina
51101550,Cefalexina
51101551,Ceftriaxona
51101552,Ceftazidima
51101556,Minociclina
51101557,Doxiciclina
51101561,Piperaciclina
51101562,Oxacilina sodica
51101566,Carbenoxolona 
51101567,Ampicilina
51101570,Eritromicina
51101572,Azitromicina
51101573,Cefuroxima
51101576,Cefalotina
51101578,Cefazolina
51101580,Cefadroxilo
51101582,Tobramicina
51101584,Gentamicina
51101586,Amikacina
51101587,Kanamicina
51101591,Vancomicina
51101592,Cefoxitina
51101593,Cefotaxima
51101594,Cefepima
51101596,Cefoperazona
51101597,Mupirocina
51101599,Cefixima
51101603,Metronidazol
51101604,Antimoniato de meglumina
51101611,Meropenem
51101613,Antiprotozoarios Varios
51101617,Tinidazol
51101619,Secnidazol
51101630,Isetionato de propamidina
51101701,Albendazol
51101702,Mebendazol
51101706,Pamoato de pirantel
51101707,Tiabendazol
51101708,Sulfanilamida
51101710,Piperazina
51101711,Citrato de dietilcarbamazina
51101714,Metilparaben
51101715,Antiparasitario Varios
51101717,Ivermectina
51101718,Benzoato de bencilo
51101719,Butoxido de piperonilo
51101801,Anfotericina B
51101803,Butoconazol
51101804,Olamina de ciclopirox
51101805,Clotrimazol
51101806,Nitrato de econazol
51101807,Fluconazol
51101809,Griseofulvina
51101810,Itraconazol
51101811,Ketoconazol o Miconazol
51101812,Antipediculosis
51101815,Nistatina
51101818,Hidrocloruro de terbinafina
51101824,acido undecilenico
51101826,Sulfato de estreptomicina
51101827,Isoconazol
51101834,Nitrato de miconazol
51101835,Acetato de caspofungina
51101836,Fungicidas y Plaguicidas varios
51101903,Fosfato de primaquina
51101904,Sulfato de quinina
51101907,Pirimetamina
51101910,Fosfato de cloroquina
51101912,Sulfato de hidroxicloroquina
51102001,Cicloserina
51102002,Hidrocloruro de etambutol
51102003,Isoniacida
51102005,Rifampina
51102006,Antituberculosos Varios
51102008,Pirazinamida
51102009,Sulfato de capreomicina
51102102,Dapsona
51102202,Antiinfecciosos varios
51102205,acido nalidixico
51102206,Nitrofurantoina
51102209,Hidrocloruro varios
51102213,Sulfas infecciones tracto urinario
51102301,Aciclovir
51102302,Hidrocloruro de amantadina
51102304,Didanosina
51102307,Ganciclovir sodico
51102309,Sulfato de indinavir
51102310,Lamivudina
51102311,Nevirapina
51102314,Ritonavir
51102315,Mesilato de saquinavir
51102316,Estavidina
51102318,Hidrocloruro de valaciclovir
51102321,Zidovudina
51102322,Sulfato de abacavir
51102326,Efavirenz
51102329,Mesilato de nelfinavir
51102331,Saquinavir
51102332,Tenofovir disoproxil fumarato
51102333,Clorhidrato de valganciclovir
51102334,Zanamivir
51102336,Antivirales Varios
51102402,Hipromelosa
51102501,Naftanato de cobre
51102505,Triclorofon
51102601,Antibioticos veterinarios varios
51102702,Agua destilada para irrigacion
51102706,Antisepticos Varios
51102707,Gluconato de clorhexidina
51102708,Antisepticos de formaldehido
51102709,Antisepticos de peroxido de hidrogeno
51102710,Antisepticos basados en alcohol o acetona
51102712,Antisepticos de fenol
51102713,Povidona yodada
51102714,Solucion de cloruro sodico para irrigacion
51102717,Nitrofurazona
51102718,Nitrato de plata
51102719,Yodoformo o Iodoformo
51102722,Geles o soluciones topicas de yodo
51102723,Merbromina
51102724,Cloruro de benzalconio
51102727,Yoduro de timol
51111501,Agentes Alquilantes varios
51111502,Busulfan
51111503,Carboplatina
51111504,Carmustina
51111506,Cisplatino
51111507,Ciclofosfamida
51111508,Dacarbazina
51111509,Ifosfamida
51111512,Melfalan
51111513,Mesna
51111519,Temozolomida
51111602,Citarabina
51111604,Fosfato de fludarabina
51111605,Fluorouracilo
51111606,Hidroxiurea
51111609,Mercaptopurina
51111610,Metotrexato
51111614,Etoposide
51111616,Capecitabina
51111617,Clorhidrato de gemcitabina
51111618,Azatidicina
51111699,Asparaginasa
51111701,Sulfato de bleomicina
51111702,Dactinomicina
51111704,Mitomicina
51111705,Mitotan
51111706,Hidrocloruro de mitoxantrona
51111709,Retinoides
51111711,Clorhidrato de doxorubicina
51111713,Anticuerpo Monoclonal Humanizado
51111714,Clorhidrato de doxorubicina liposomal
51111716,Rituximab
51111717,Trastuzumab
51111799,Sunitinib
51111801,Anastrozol
51111804,Flutamida
51111806,Irinotecan
51111807,Interleukina
51111809,Tamoxifeno
51111811,Hidrocloruro de topotecan
51111812,Sulfato de vinblastina
51111813,Sulfato de vincristina
51111814,Tartrato de vinorelbina
51111815,Triptorelina
51111820,Letrozol
51111821,Abiraterona
51111901,Asparagina
51111902,Docetaxel
51111904,Paclitaxel
51111999,Vemurafenib
51121501,Adenosina
51121502,Digoxina
51121511,Clorhidrato de amiodarona
51121519,Clorhidrato de procainamida
51121522,Agentes antiarritmia varios
51121602,Dinitrato de Isosorbida
51121603,Nitroglicerina
51121707,Verapamilo
51121708,Metildopa
51121709,Carvedilol
51121710,Losartan potasico
51121715,Enalapril
51121718,Clorhidrato de clonidina
51121725,Fumarato de bisoprolol
51121730,Ramipril
51121733,Valsartan
51121735,Candesartan cilexetilo
51121742,Malato de diltiazem
51121743,Besilato de amlodipina
51121745,Dihidrato 
51121758,Nitroprusiato de sodio
51121759,Olmesartan medoxomilo
51121763,Telmisartan
51121803,Simvastatina
51121804,Clofibrato
51121805,Gemfibrozilo
51121818,Atorvastatina
51121819,Ezetimiba
51121902,Medicamentos para insuficiencia cardiaca congestiva
51121904,Nifedipina
51122109,Clorhidrato de papaverina
51122110,Nimodipina
51122112,Vasodilatadores Varios
51122201,Fármacos para hipotensión
51131501,Fumarato ferroso
51131502,Gluconato ferroso
51131503,Sulfato ferroso
51131506,Eritropoyetina
51131509,Citrato ferrico de amonio
51131516,Hierro 
51131601,Aprotinina
51131602,Heparina calcica
51131603,Heparina sodica
51131604,Warfarina sodica
51131607,Enoxaparina
51131613,Dicumarol
51131617,Anticoagulantes varios
51131701,Abciximab
51131703,Estreptoquinasa
51131709,Clopidogrel
51131710,Eptifibatida
51131712,Clorhidrato de ticlopidina
51131801,Fibrinogeno
51131802,Globulinas o factores antihemofilicos
51131805,Etamsilato
51131807,Agentes hemostaticos sistemicos y coagulantes varios
51131808,acido aminocaproico
51131809,Dobesilato calcico
51131901,Poligelina
51131903,Gelatina
51131906,Pentalmidon
51131907,Factor proteinico de plasma humano
51131909,Albumina humana
51132001,Pentoxifilina
51141501,Acetazolamida
51141502,Clonazepam
51141504,Lamotrigina
51141505,Fenobarbital
51141506,Fenobarbital sodico
51141507,Fenitoina / Difenil Hidantoina
51141509,Vigabatrina
51141512,Clobazam
51141513,Carbamazepina
51141517,Gabapentina
51141518,Levetiracetam
51141522,Oxcarbazepina
51141528,Topiramato
51141530,Valproato sodico
